"Time / s","Inertia:Torque","Inertia:Speed"
46.172599999983099,0.0098798297416181624,99.012017025838176
46.173599999983097,0.0098788418080416607,99.012115819195827
46.174599999983094,0.0098778539732534698,99.012214602674646
46.175599999983092,0.0098768662372438198,99.012313376275614
46.17659999998309,0.0098758786000027188,99.012412139999725
46.177599999983087,0.0098748910615205077,99.012510893847946
46.178599999983085,0.0098739036217873055,99.012609637821271
46.179599999983083,0.0098729162807930093,99.012708371920695
46.18059999998308,0.0098719290385277381,99.012807096147228
46.181599999983078,0.0098709418949817218,99.01290581050182
46.182599999983076,0.0098699548501453016,99.013004514985468
46.183599999983073,0.0098689679040083744,99.013103209599166
46.184599999983071,0.0098679810565610593,99.013201894343894
46.185599999983069,0.0098669943077938083,99.013300569220618
46.186599999983066,0.0098660076576962963,99.013399234230363
46.187599999983064,0.0098650211062588644,99.013497889374108
46.188599999983062,0.0098640346534716317,99.013596534652834
46.189599999983059,0.0098630482993249391,99.013695170067507
46.190599999983057,0.0098620620438085727,99.013793795619137
46.191599999983055,0.0098610758869127624,99.013892411308717
46.192599999983052,0.0098600898286278493,99.013991017137215
46.19359999998305,0.0098591038689438415,99.014089613105611
46.194599999983048,0.0098581180078507469,99.014188199214928
46.195599999983045,0.0098571322453387955,99.014286775466118
46.196599999983043,0.0098561465813982174,99.014385341860176
46.197599999983041,0.0098551610160190206,99.014483898398097
46.198599999983038,0.0098541755491915461,99.014582445080848
46.199599999983036,0.009853190180905913,99.014680981909407
46.200599999983034,0.0098522049111520182,99.0147795088848
46.201599999983031,0.0098512197399203139,99.014878026007963
46.202599999983029,0.0098502346672008079,99.014976533279921
46.203599999983027,0.0098492496929837303,99.015075030701624
46.204599999983024,0.0098482648172589782,99.015173518274096
46.205599999983022,0.0098472800400171145,99.01527199599829
46.20659999998302,0.0098462953612478143,99.015370463875215
46.207599999983017,0.0098453107809415297,99.01546892190585
46.208599999983015,0.0098443262990882685,99.015567370091176
46.209599999983013,0.0098433419156782609,99.015665808432175
46.21059999998301,0.0098423576307017369,99.015764236929826
46.211599999983008,0.0098413734441489265,99.01586265558511
46.212599999983006,0.0098403893560096156,99.015961064399036
46.213599999983003,0.0098394053662742564,99.016059463372571
46.214599999983001,0.0098384214749330789,99.016157852506694
46.215599999982999,0.0098374376819759801,99.016256231802402
46.216599999982996,0.009836453987393301,99.016354601260673
46.217599999982994,0.0098354703911750496,99.016452960882489
46.218599999982992,0.009834486893311678,99.016551310668831
46.219599999982989,0.0098335034937930832,99.016649650620693
